type	modified	license	rightsholder	accessrights	bibliographiccitation	references	institutionid	collectionid	datasetid	institutioncode	collectioncode	datasetname	basisofrecord	informationwithheld	datageneralizations	dynamicproperties	occurrenceid	catalognumber	recordnumber	recordedby	individualcount	sex	lifestage	reproductivecondition	behavior	establishmentmeans	occurrencestatus	preparations	disposition	associatedmedia	associatedreferences	associatedsequences	associatedtaxa	othercatalognumbers	occurrenceremarks	organismid	organismname	organismscope	associatedoccurrences	associatedorganisms	previousidentifications	organismremarks	materialsampleid	eventid	fieldnumber	eventdate	eventtime	startdayofyear	enddayofyear	year	month	day	verbatimeventdate	habitat	samplingprotocol	samplingeffort	fieldnotes	eventremarks	locationid	highergeographyid	highergeography	continent	waterbody	islandgroup	island	country	countrycode	stateprovince	county	municipality	locality	verbatimlocality	minimumelevationinmeters	maximumelevationinmeters	verbatimelevation	minimumdepthinmeters	maximumdepthinmeters	verbatimdepth	minimumdistanceabovesurfaceinmeters	maximumdistanceabovesurfaceinmeters	locationaccordingto	locationremarks	decimallatitude	decimallongitude	geodeticdatum	coordinateuncertaintyinmeters	coordinateprecision	verbatimcoordinates	verbatimlatitude	verbatimlongitude	verbatimcoordinatesystem	verbatimsrs	footprintwkt	footprintsrs	georeferencedby	georeferenceddate	georeferenceprotocol	georeferencesources	georeferenceverificationstatus	georeferenceremarks	geologicalcontextid	earliesteonorlowesteonothem	latesteonorhighesteonothem	earliesteraorlowesterathem	latesteraorhighesterathem	earliestperiodorlowestsystem	latestperiodorhighestsystem	earliestepochorlowestseries	latestepochorhighestseries	earliestageorloweststage	latestageorhigheststage	lowestbiostratigraphiczone	highestbiostratigraphiczone	lithostratigraphicterms	group	formation	member	bed	identificationid	identificationqualifier	typestatus	identifiedby	dateidentified	identificationreferences	identificationverificationstatus	identificationremarks	scientificnameid	namepublishedinid	scientificname	acceptednameusage	originalnameusage	namepublishedin	namepublishedinyear	higherclassification	kingdom	phylum	class	order	family	genus	subgenus	specificepithet	infraspecificepithet	taxonrank	verbatimtaxonrank	scientificnameauthorship	vernacularname	nomenclaturalcode	taxonomicstatus	taxonremarks	lengthinmm	lengthtype	lengthunitsinferred	massing	massunitsinferred	underivedlifestage	underivedsex	dataset_url	dataset_citation	gbifdatasetid	gbifpublisherid	dataset_contact_email	dataset_contact	dataset_pubdate	lastindexed	migrator_version	hasmedia	hastissue	wascaptive	isfossil	isarch	vntype	haslength
PhysicalObject	2014-09-18	CC0		http://vertnet.org/resources/norms.html	Natural History Museum. Natural History Museum (London) Collection Specimens. Record ID: 9c8ef954-57aa-4810-a112-1d5d4960325c. Source: http://data.nhm.ac.uk/resources/vertnet.zip (source published on 2015-10-10)	http://portal.vertnet.org/o/nhmuk/zoo?id=9c8ef954-57aa-4810-a112-1d5d4960325c	http://biocol.org/urn:lsid:biocol.org:col:34665			NHMUK	ZOO		FossilSpecimen			{"kindofobject": "Skin", "recordtype": "Mammal Group Part", "parttype": "Skin", "created": "2014-09-18", "relationshipofresource": "Parts", "centroid": false, "subdepartment": "Mammalia", "registrationcode": "MA", "kindofcollection": "Dry", "dqi": "Minor errors", "relatedresourceid": "a9e8958d-e65a-47f3-ab8e-9894cffe7e06;9c8ef954-57aa-4810-a112-1d5d4960325c"}	9c8ef954-57aa-4810-a112-1d5d4960325c	1842.8.15.16[b]				male	juvenile				present							NHMUK:ecatalogue:4267436																											| Ethiopia |  |  |  |  |  |	Africa				Ethiopia	ET					Ethiopia																																																	paralectotype								Gelada rueppellii Gray 1843					Animalia | Chordata | Mammalia | Primates | Cercopithecidae | Gelada |	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Theropithecus		rueppellii		species		Gray 1843		ICZN								juvenile	male		Natural History Museum. Natural History Museum (London) Collection Specimens. Source: http://data.nhm.ac.uk/resources/vertnet.zip (source published on 2015-10-10)	7e380070-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	data@nhm.ac.uk	The Natural History Museum, London	2015-10-10	2016-08-11	2015-09-20	0	0	0	1		specimen	0
PhysicalObject	2009-01-30	CC0		http://vertnet.org/resources/norms.html	Natural History Museum. Natural History Museum (London) Collection Specimens. Record ID: 9e69f82f-13dd-4dd2-a6db-cebda91df851. Source: http://data.nhm.ac.uk/resources/vertnet.zip (source published on 2015-10-10)	http://portal.vertnet.org/o/nhmuk/zoo?id=9e69f82f-13dd-4dd2-a6db-cebda91df851	http://biocol.org/urn:lsid:biocol.org:col:34665			NHMUK	ZOO		FossilSpecimen			{"kindofobject": "skull", "recordtype": "Mammal Group Part", "created": "2007-05-27", "relationshipofresource": "Parts", "centroid": false, "subdepartment": "Mammalia", "registrationcode": "MA", "dqi": "No errors", "relatedresourceid": "9e69f82f-13dd-4dd2-a6db-cebda91df851"}	9e69f82f-13dd-4dd2-a6db-cebda91df851	2003.236				male	juvenile				present							NHMUK:ecatalogue:3687582																																																																																															Theropithecus gelada					Animalia | Chordata | Mammalia |  | Cercopithecidae | Theropithecus |	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Theropithecus		gelada		species				ICZN								juvenile	male		Natural History Museum. Natural History Museum (London) Collection Specimens. Source: http://data.nhm.ac.uk/resources/vertnet.zip (source published on 2015-10-10)	7e380070-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	data@nhm.ac.uk	The Natural History Museum, London	2015-10-10	2016-08-11	2015-09-20	0	0	0	1		specimen	0
PhysicalObject	2014-09-19	CC0		http://vertnet.org/resources/norms.html	Natural History Museum. Natural History Museum (London) Collection Specimens. Record ID: a9e8958d-e65a-47f3-ab8e-9894cffe7e06. Source: http://data.nhm.ac.uk/resources/vertnet.zip (source published on 2015-10-10)	http://portal.vertnet.org/o/nhmuk/zoo?id=a9e8958d-e65a-47f3-ab8e-9894cffe7e06	http://biocol.org/urn:lsid:biocol.org:col:34665			NHMUK	ZOO		FossilSpecimen			{"kindofobject": "Skull", "recordtype": "Mammal Group Part", "parttype": "Skull", "created": "2014-09-19", "relationshipofresource": "Parts", "centroid": false, "subdepartment": "Mammalia", "registrationcode": "MA", "kindofcollection": "Dry", "dqi": "Minor errors", "relatedresourceid": "a9e8958d-e65a-47f3-ab8e-9894cffe7e06;9c8ef954-57aa-4810-a112-1d5d4960325c"}	a9e8958d-e65a-47f3-ab8e-9894cffe7e06	1842.8.15.16[b]				male	juvenile				present							NHMUK:ecatalogue:4284183																											| Ethiopia |  |  |  |  |  |	Africa				Ethiopia	ET					Ethiopia																																																	paralectotype								Gelada rueppellii Gray 1843					Animalia | Chordata | Mammalia | Primates | Cercopithecidae | Gelada |	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Theropithecus		rueppellii		species		Gray 1843		ICZN								juvenile	male		Natural History Museum. Natural History Museum (London) Collection Specimens. Source: http://data.nhm.ac.uk/resources/vertnet.zip (source published on 2015-10-10)	7e380070-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	data@nhm.ac.uk	The Natural History Museum, London	2015-10-10	2016-08-11	2015-09-20	0	0	0	1		specimen	0
PhysicalObject	2009-02-26	CC0		http://vertnet.org/resources/norms.html	Natural History Museum. Natural History Museum (London) Collection Specimens. Record ID: d83ff63c-6c68-49fa-9bc8-4a0bec7a63f0. Source: http://data.nhm.ac.uk/resources/vertnet.zip (source published on 2015-10-10)	http://portal.vertnet.org/o/nhmuk/zoo?id=d83ff63c-6c68-49fa-9bc8-4a0bec7a63f0	http://biocol.org/urn:lsid:biocol.org:col:34665			NHMUK	ZOO		FossilSpecimen			{"kindofobject": "skull", "recordtype": "Mammal Group Part", "parttype": "Skull", "created": "2007-05-28", "donorname": "Rowland Ward", "relationshipofresource": "Parts", "centroid": false, "subdepartment": "Mammalia", "registrationcode": "MA", "dqi": "No errors", "relatedresourceid": "e72764df-88d9-49c6-9614-d31c752745ec;d83ff63c-6c68-49fa-9bc8-4a0bec7a63f0"}	d83ff63c-6c68-49fa-9bc8-4a0bec7a63f0	1925.12.21.1				male	adult				present							NHMUK:ecatalogue:4078123																											| Ethiopia |  |  |  |  |  |	Africa				Ethiopia	ET					Ethiopia																																																									Theropithecus gelada					Animalia | Chordata | Mammalia | Primates |  | Theropithecus |	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Theropithecus		gelada		species				ICZN						9	1	adult	male		Natural History Museum. Natural History Museum (London) Collection Specimens. Source: http://data.nhm.ac.uk/resources/vertnet.zip (source published on 2015-10-10)	7e380070-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	data@nhm.ac.uk	The Natural History Museum, London	2015-10-10	2016-08-11	2015-09-20	0	0	0	1		specimen	0
PhysicalObject	2009-02-26	CC0		http://vertnet.org/resources/norms.html	Natural History Museum. Natural History Museum (London) Collection Specimens. Record ID: e280721c-0cef-4955-9c44-0005ed4372ac. Source: http://data.nhm.ac.uk/resources/vertnet.zip (source published on 2015-10-10)	http://portal.vertnet.org/o/nhmuk/zoo?id=e280721c-0cef-4955-9c44-0005ed4372ac	http://biocol.org/urn:lsid:biocol.org:col:34665			NHMUK	ZOO		FossilSpecimen			{"kindofobject": "wet", "recordtype": "Mammal Group Part", "created": "2007-05-28", "relationshipofresource": "Parts", "centroid": false, "subdepartment": "Mammalia", "registrationcode": "MA", "dqi": "No errors", "relatedresourceid": "e280721c-0cef-4955-9c44-0005ed4372ac"}	e280721c-0cef-4955-9c44-0005ed4372ac	1974.712				male	adult				present							NHMUK:ecatalogue:4086986																											| Ethiopia |  |  |  |  |  |	Africa				Ethiopia	ET					Ethiopia																																																									Theropithecus gelada					Animalia | Chordata | Mammalia | Primates |  | Theropithecus |	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Theropithecus		gelada		species				ICZN								adult	male		Natural History Museum. Natural History Museum (London) Collection Specimens. Source: http://data.nhm.ac.uk/resources/vertnet.zip (source published on 2015-10-10)	7e380070-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	data@nhm.ac.uk	The Natural History Museum, London	2015-10-10	2016-08-11	2015-09-20	0	0	0	1		specimen	0
PhysicalObject	2015-09-20				Royal Belgian Institute of Natural Sciences. RBINS vertebrates. Dataset DOI: doi:10.15468/qxy4mc. Record ID: urn:catalog:RBINS:Mammalia:412276. Source: http://biocase.naturalsciences.be/biocase/pywrapper.cgi?dsa=darwin2_abcd (source published on 2015-09-21)	http://portal.vertnet.org/o/rbins/mammalia?id=urn-catalog-rbins-mammalia-412276				RBINS	Mammalia		FossilSpecimen				urn:catalog:RBINS:Mammalia:412276	412276									present																																																																																															Misonne Xavier (M.)							Theropithecus gelada (Rüppell, 1835)					Primates Linnaeus | Cercopithecidae Gray | Theropithecus	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Theropithecus		gelada		species				ICZN											Royal Belgian Institute of Natural Sciences. RBINS vertebrates. Dataset DOI: doi:10.15468/qxy4mc. Source: http://biocase.naturalsciences.be/biocase/pywrapper.cgi?dsa=darwin2_abcd (source published on 2015-09-21)	8138eb72-f762-11e1-a439-00145eb45e9a	e88c96a3-5884-4e51-a580-e417ca4c9eed	collections@naturalsciences.be	Royal Belgian Institute of Natural Sciences	2015-09-21	2016-07-25	2015-09-20	0	0	0	1		specimen	0
PhysicalObject	2015-09-20				Royal Belgian Institute of Natural Sciences. RBINS vertebrates. Dataset DOI: doi:10.15468/qxy4mc. Record ID: urn:catalog:RBINS:Mammalia:412277. Source: http://biocase.naturalsciences.be/biocase/pywrapper.cgi?dsa=darwin2_abcd (source published on 2015-09-21)	http://portal.vertnet.org/o/rbins/mammalia?id=urn-catalog-rbins-mammalia-412277				RBINS	Mammalia		FossilSpecimen				urn:catalog:RBINS:Mammalia:412277	412277									present																																																																																															Misonne Xavier (M.)							Theropithecus gelada (Rüppell, 1835)					Primates Linnaeus | Cercopithecidae Gray | Theropithecus	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Theropithecus		gelada		species				ICZN											Royal Belgian Institute of Natural Sciences. RBINS vertebrates. Dataset DOI: doi:10.15468/qxy4mc. Source: http://biocase.naturalsciences.be/biocase/pywrapper.cgi?dsa=darwin2_abcd (source published on 2015-09-21)	8138eb72-f762-11e1-a439-00145eb45e9a	e88c96a3-5884-4e51-a580-e417ca4c9eed	collections@naturalsciences.be	Royal Belgian Institute of Natural Sciences	2015-09-21	2016-07-25	2015-09-20	0	0	0	1		specimen	0
PhysicalObject	2015-09-20				Royal Belgian Institute of Natural Sciences. RBINS vertebrates. Dataset DOI: doi:10.15468/qxy4mc. Record ID: urn:catalog:RBINS:Mammalia:465580. Source: http://biocase.naturalsciences.be/biocase/pywrapper.cgi?dsa=darwin2_abcd (source published on 2015-09-21)	http://portal.vertnet.org/o/rbins/mammalia?id=urn-catalog-rbins-mammalia-465580				RBINS	Mammalia		FossilSpecimen				urn:catalog:RBINS:Mammalia:465580	465580									present																																																																																															Frechkop Serge (M.)							Theropithecus gelada (Rüppell, 1835)					Primates Linnaeus | Cercopithecidae Gray | Theropithecus	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Theropithecus		gelada		species				ICZN											Royal Belgian Institute of Natural Sciences. RBINS vertebrates. Dataset DOI: doi:10.15468/qxy4mc. Source: http://biocase.naturalsciences.be/biocase/pywrapper.cgi?dsa=darwin2_abcd (source published on 2015-09-21)	8138eb72-f762-11e1-a439-00145eb45e9a	e88c96a3-5884-4e51-a580-e417ca4c9eed	collections@naturalsciences.be	Royal Belgian Institute of Natural Sciences	2015-09-21	2016-07-25	2015-09-20	0	0	0	1		specimen	0
PhysicalObject	2015-09-20				Royal Belgian Institute of Natural Sciences. RBINS vertebrates. Dataset DOI: doi:10.15468/qxy4mc. Record ID: urn:catalog:RBINS:Mammalia:465582. Source: http://biocase.naturalsciences.be/biocase/pywrapper.cgi?dsa=darwin2_abcd (source published on 2015-09-21)	http://portal.vertnet.org/o/rbins/mammalia?id=urn-catalog-rbins-mammalia-465582				RBINS	Mammalia		FossilSpecimen				urn:catalog:RBINS:Mammalia:465582	465582									present																																																																																															Frechkop Serge (M.)							Theropithecus gelada (Rüppell, 1835)					Primates Linnaeus | Cercopithecidae Gray | Theropithecus	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Theropithecus		gelada		species				ICZN											Royal Belgian Institute of Natural Sciences. RBINS vertebrates. Dataset DOI: doi:10.15468/qxy4mc. Source: http://biocase.naturalsciences.be/biocase/pywrapper.cgi?dsa=darwin2_abcd (source published on 2015-09-21)	8138eb72-f762-11e1-a439-00145eb45e9a	e88c96a3-5884-4e51-a580-e417ca4c9eed	collections@naturalsciences.be	Royal Belgian Institute of Natural Sciences	2015-09-21	2016-07-25	2015-09-20	0	0	0	1		specimen	0
PhysicalObject	2015-09-20				Royal Belgian Institute of Natural Sciences. RBINS vertebrates. Dataset DOI: doi:10.15468/qxy4mc. Record ID: urn:catalog:RBINS:Mammalia:546573. Source: http://biocase.naturalsciences.be/biocase/pywrapper.cgi?dsa=darwin2_abcd (source published on 2015-09-21)	http://portal.vertnet.org/o/rbins/mammalia?id=urn-catalog-rbins-mammalia-546573				RBINS	Mammalia		FossilSpecimen				urn:catalog:RBINS:Mammalia:546573	546573									present																																																																																															Frechkop Serge (M.)							Theropithecus gelada (Rüppell, 1835)					Primates Linnaeus | Cercopithecidae Gray | Theropithecus	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Theropithecus		gelada		species				ICZN											Royal Belgian Institute of Natural Sciences. RBINS vertebrates. Dataset DOI: doi:10.15468/qxy4mc. Source: http://biocase.naturalsciences.be/biocase/pywrapper.cgi?dsa=darwin2_abcd (source published on 2015-09-21)	8138eb72-f762-11e1-a439-00145eb45e9a	e88c96a3-5884-4e51-a580-e417ca4c9eed	collections@naturalsciences.be	Royal Belgian Institute of Natural Sciences	2015-09-21	2016-07-25	2015-09-20	0	0	0	1		specimen	0
PhysicalObject	2015-09-20				Royal Belgian Institute of Natural Sciences. RBINS vertebrates. Dataset DOI: doi:10.15468/qxy4mc. Record ID: urn:catalog:RBINS:Mammalia:574409. Source: http://biocase.naturalsciences.be/biocase/pywrapper.cgi?dsa=darwin2_abcd (source published on 2015-09-21)	http://portal.vertnet.org/o/rbins/mammalia?id=urn-catalog-rbins-mammalia-574409				RBINS	Mammalia		FossilSpecimen				urn:catalog:RBINS:Mammalia:574409	574409									present																																																																																															Frechkop Serge (M.)							Theropithecus gelada (Rüppell, 1835)					Primates Linnaeus | Cercopithecidae Gray | Theropithecus	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Theropithecus		gelada		species				ICZN											Royal Belgian Institute of Natural Sciences. RBINS vertebrates. Dataset DOI: doi:10.15468/qxy4mc. Source: http://biocase.naturalsciences.be/biocase/pywrapper.cgi?dsa=darwin2_abcd (source published on 2015-09-21)	8138eb72-f762-11e1-a439-00145eb45e9a	e88c96a3-5884-4e51-a580-e417ca4c9eed	collections@naturalsciences.be	Royal Belgian Institute of Natural Sciences	2015-09-21	2016-07-25	2015-09-20	0	0	0	1		specimen	0
PhysicalObject	2015-09-20				Royal Belgian Institute of Natural Sciences. RBINS vertebrates. Dataset DOI: doi:10.15468/qxy4mc. Record ID: urn:catalog:RBINS:Mammalia:574410. Source: http://biocase.naturalsciences.be/biocase/pywrapper.cgi?dsa=darwin2_abcd (source published on 2015-09-21)	http://portal.vertnet.org/o/rbins/mammalia?id=urn-catalog-rbins-mammalia-574410				RBINS	Mammalia		FossilSpecimen				urn:catalog:RBINS:Mammalia:574410	574410									present																																																																																															Frechkop Serge (M.)							Theropithecus gelada (Rüppell, 1835)					Primates Linnaeus | Cercopithecidae Gray | Theropithecus	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Theropithecus		gelada		species				ICZN											Royal Belgian Institute of Natural Sciences. RBINS vertebrates. Dataset DOI: doi:10.15468/qxy4mc. Source: http://biocase.naturalsciences.be/biocase/pywrapper.cgi?dsa=darwin2_abcd (source published on 2015-09-21)	8138eb72-f762-11e1-a439-00145eb45e9a	e88c96a3-5884-4e51-a580-e417ca4c9eed	collections@naturalsciences.be	Royal Belgian Institute of Natural Sciences	2015-09-21	2016-07-25	2015-09-20	0	0	0	1		specimen	0
PhysicalObject	2015-09-20				Royal Belgian Institute of Natural Sciences. RBINS vertebrates. Dataset DOI: doi:10.15468/qxy4mc. Record ID: urn:catalog:RBINS:Mammalia:574411. Source: http://biocase.naturalsciences.be/biocase/pywrapper.cgi?dsa=darwin2_abcd (source published on 2015-09-21)	http://portal.vertnet.org/o/rbins/mammalia?id=urn-catalog-rbins-mammalia-574411				RBINS	Mammalia		FossilSpecimen				urn:catalog:RBINS:Mammalia:574411	574411									present																																																																																															Frechkop Serge (M.)							Theropithecus gelada (Rüppell, 1835)					Primates Linnaeus | Cercopithecidae Gray | Theropithecus	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Theropithecus		gelada		species				ICZN											Royal Belgian Institute of Natural Sciences. RBINS vertebrates. Dataset DOI: doi:10.15468/qxy4mc. Source: http://biocase.naturalsciences.be/biocase/pywrapper.cgi?dsa=darwin2_abcd (source published on 2015-09-21)	8138eb72-f762-11e1-a439-00145eb45e9a	e88c96a3-5884-4e51-a580-e417ca4c9eed	collections@naturalsciences.be	Royal Belgian Institute of Natural Sciences	2015-09-21	2016-07-25	2015-09-20	0	0	0	1		specimen	0
PhysicalObject	2019-08-28	https://creativecommons.org/publicdomain/zero/1.0/		http://vertnet.org/resources/norms.html	San Diego Natural History Museum. SDNHM Mammology Collection. Record ID: urn:catalog:SDNHM:Mammals:24774. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=sdnhm-mammals (source published on 2019-08-29)	http://portal.vertnet.org/o/sdnhm/mammals?id=urn-catalog-sdnhm-mammals-24774	http://grbio.org/cool/4ksk-xsw5			SDNHM	Mammals		PreservedSpecimen				urn:catalog:SDNHM:Mammals:24774	24774				female					present	complete skeleton						SDZ 52247	skeleton; born 14 Dec 1980											10/2/2010 0:00:00							10/2/2010 0:00:00																		San Diego Zoo	San Diego Zoo																																																									Theropithecus gelada					Theropithecus	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Theropithecus		gelada		species				ICZN									female		San Diego Natural History Museum. SDNHM Mammology Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=sdnhm-mammals (source published on 2019-08-29)	a9ae9ece-e753-4fb9-8595-a37d0f5aa59c	8a471700-4ce8-11db-b80e-b8a03c50a862	birds@sdnhm.org	Philip Unitt	2019-08-29	2019-08-31	2018-11-03	0	0	0	0	0	specimen	0
PhysicalObject		CC0			National Museum of Natural History, Smithsonian Institution. NMNH Mammals. Record ID: http://n2t.net/ark:/65665/3a165f7ff-a54b-437d-9852-21290d4fee8f. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2015-01-26)	http://portal.vertnet.org/o/usnm/mammals?id=http-n2t-net-ark-65665-3a165f7ff-a54b-437d-9852-21290d4fee8f				USNM	Mammals		PreservedSpecimen				http://n2t.net/ark:/65665/3a165f7ff-a54b-437d-9852-21290d4fee8f	395953	SFM 192	Collector Unknown	1	female						Fluid																		-- -- ----							-- -- ----								Locality Unknown, Locality Unknown	Locality Unknown				Locality Unknown																																																								Helgen, Kristofer M., Research Zoologist (MAM), Smithsonian Institution - National Museum of Natural History (UNITED STATES)							Theropithecus gelada gelada					Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Primates, Haplorrhini, Cercopithecidae, Cercopithecinae	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Theropithecus		gelada	gelada	subspecies													Female		National Museum of Natural History, Smithsonian Institution. NMNH Mammals. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2015-01-26)	5df38344-b821-49c2-8174-cf0f29f4df0d-Mammals	bc092ff0-02e4-11dc-991f-b8a03c50a862	orrellt@si.edu	Thomas Orrell	2015-01-26	2017-01-27	no migrator	0	0	0	0		specimen	0
